,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,0.043015822768211365,0.398674339056015,3.884549357735523e-07,0.04277479648590088,0.3385494351387024,-0.022771967574954033,0.07177050411701202,0.2859991192817688,-0.04334256798028946,0.11167622357606888,0.2589118480682373,-0.06109198182821274,0.1434849500656128,0.2462228536605835,-0.08005893230438232,0.14299975335597992,0.26601988077163696,-0.05994546040892601,0.20308811962604523,0.19504158198833466,-0.09566997736692429,0.2409069985151291,0.15008100867271423,-0.11750087887048721,0.2702970802783966,0.11351203918457031,-0.1301238238811493,0.1826236993074417,0.30089014768600464,-0.06931239366531372,0.27786609530448914,0.24531719088554382,-0.10330464690923691,0.3433257043361664,0.2083972692489624,-0.12383909523487091,0.3979187607765198,0.17910589277744293,-0.1349533051252365,0.20028400421142578,0.34228071570396423,-0.07906295359134674,0.2963145077228546,0.30914703011512756,-0.11680291593074799,0.35400569438934326,0.2843664884567261,-0.13622383773326874,0.39735251665115356,0.2624099850654602,-0.1441342681646347,0.20316579937934875,0.3872423768043518,-0.0880202129483223,0.26485171914100647,0.36911433935165405,-0.11567093431949615,0.28032946586608887,0.36183738708496094,-0.11553855985403061,0.2821422517299652,0.3583625555038452,-0.11044840514659882
1,0.03229908645153046,0.3956346809864044,7.097500542840862e-07,0.03417913615703583,0.3366561830043793,-0.021488454192876816,0.06630229949951172,0.2875862121582031,-0.041272010654211044,0.10880202054977417,0.26223990321159363,-0.05890878289937973,0.14406739175319672,0.25188446044921875,-0.07894735038280487,0.1480569690465927,0.2613406181335449,-0.05117426812648773,0.2024470418691635,0.1984369158744812,-0.08354135602712631,0.2391291856765747,0.15643364191055298,-0.10491055250167847,0.2698628306388855,0.1211719959974289,-0.11945725977420807,0.18874281644821167,0.2936985194683075,-0.06440112739801407,0.28088659048080444,0.24267572164535522,-0.09663638472557068,0.34479057788848877,0.20677617192268372,-0.11994624882936478,0.39562779664993286,0.17718961834907532,-0.13439665734767914,0.2037791609764099,0.3341659903526306,-0.07849040627479553,0.2944793999195099,0.30310574173927307,-0.1150716170668602,0.3556317090988159,0.27976998686790466,-0.13614775240421295,0.40002480149269104,0.25948330760002136,-0.14731022715568542,0.1996152251958847,0.37838393449783325,-0.09235548228025436,0.2552316188812256,0.3631203770637512,-0.12502607703208923,0.28372669219970703,0.354581356048584,-0.13068504631519318,0.29930704832077026,0.34862539172172546,-0.13076958060264587
2,-0.02316543459892273,0.3917044997215271,7.91343950368173e-07,0.008622139692306519,0.3253108263015747,-0.002010050695389509,0.06988561153411865,0.27830004692077637,-0.02048567496240139,0.131361186504364,0.2613128423690796,-0.03854036703705788,0.1831943392753601,0.26368436217308044,-0.06099322438240051,0.1036173477768898,0.2627444565296173,-0.07565776258707047,0.18739356100559235,0.19713330268859863,-0.11523105949163437,0.23781195282936096,0.15592332184314728,-0.13439464569091797,0.27956369519233704,0.11917635798454285,-0.1467801034450531,0.121666818857193,0.29975631833076477,-0.10097464919090271,0.248305082321167,0.24628126621246338,-0.144826740026474,0.3265603184700012,0.21061527729034424,-0.1675121933221817,0.38759806752204895,0.1796012818813324,-0.180487260222435,0.12115398049354553,0.34715259075164795,-0.12238369137048721,0.2497648298740387,0.3185574412345886,-0.16490505635738373,0.33030179142951965,0.2977963387966156,-0.18322625756263733,0.39241892099380493,0.27634572982788086,-0.1918831318616867,0.10645166039466858,0.3957735002040863,-0.14082597196102142,0.1937323361635208,0.38135749101638794,-0.17516924440860748,0.24761801958084106,0.370944619178772,-0.18008814752101898,0.2917898893356323,0.3595365583896637,-0.18013238906860352
3,-0.03431686758995056,0.40306901931762695,9.017293223223533e-07,-0.017378687858581543,0.3456907272338867,-0.018164442852139473,0.018514856696128845,0.2972204089164734,-0.043806951493024826,0.05243343114852905,0.2688177227973938,-0.06820227205753326,0.07950180768966675,0.25314775109291077,-0.09679225087165833,0.10250284522771835,0.2640650272369385,-0.07291279733181,0.17997682094573975,0.1957480013370514,-0.11635785549879074,0.22984403371810913,0.1532934010028839,-0.14306101202964783,0.2714153528213501,0.11636333167552948,-0.16015125811100006,0.12466643750667572,0.300986647605896,-0.0933753028512001,0.24480175971984863,0.2491680085659027,-0.13520561158657074,0.32251429557800293,0.21371783316135406,-0.16260358691215515,0.3860163986682892,0.18329808115959167,-0.17979766428470612,0.12339618057012558,0.346346914768219,-0.11336154490709305,0.24680998921394348,0.3179422616958618,-0.1554703712463379,0.32497721910476685,0.2975309491157532,-0.17975758016109467,0.38847124576568604,0.2769588232040405,-0.19352374970912933,0.10518127679824829,0.39430174231529236,-0.13238440454006195,0.19051916897296906,0.38250115513801575,-0.16965557634830475,0.24545039236545563,0.37258583307266235,-0.17950934171676636,0.29343488812446594,0.36054256558418274,-0.18306641280651093
4,0.21906891465187073,0.585686981678009,-5.792808224214241e-07,0.27608197927474976,0.5987081527709961,0.03748979791998863,0.34193697571754456,0.6075142621994019,0.04093879088759422,0.39164626598358154,0.6071572303771973,0.03619574382901192,0.4232599437236786,0.5976744890213013,0.030315907672047615,0.38544732332229614,0.6368793249130249,-0.008967496454715729,0.46350905299186707,0.5893158912658691,-0.02239706553518772,0.44563186168670654,0.5809168815612793,-0.019674254581332207,0.41711288690567017,0.5882723331451416,-0.01450510323047638,0.3729186952114105,0.6273394227027893,-0.03690432757139206,0.4579929709434509,0.5711221694946289,-0.051221851259469986,0.43511101603507996,0.5651062726974487,-0.04206192493438721,0.4086321294307709,0.5756485462188721,-0.03441397845745087,0.35673168301582336,0.6098451018333435,-0.06080198660492897,0.43773430585861206,0.5574331283569336,-0.06795822083950043,0.4119752049446106,0.5530627369880676,-0.046398479491472244,0.3874184489250183,0.5643323659896851,-0.032780252397060394,0.33730190992355347,0.5881876349449158,-0.0814548134803772,0.4035258889198303,0.5499980449676514,-0.08641526848077774,0.3834216892719269,0.5470763444900513,-0.07085113972425461,0.35943374037742615,0.5573046207427979,-0.05820296332240105
5,0.19645006954669952,0.5858721733093262,-6.629130666624405e-07,0.2588571310043335,0.5923898816108704,0.03854375332593918,0.3287672996520996,0.598873496055603,0.0453559011220932,0.3832828998565674,0.5961886644363403,0.04235740751028061,0.41830629110336304,0.5814483165740967,0.03966391459107399,0.3784450888633728,0.6358680725097656,0.014308099634945393,0.45614075660705566,0.5820004343986511,-0.0028000259771943092,0.42944931983947754,0.5728975534439087,-0.00850460585206747,0.40245112776756287,0.5839359760284424,-0.00911649502813816,0.3686913549900055,0.6275272369384766,-0.013620949350297451,0.4536549150943756,0.5673055648803711,-0.02672477811574936,0.42406582832336426,0.5593594312667847,-0.019941898062825203,0.3986617922782898,0.5725269913673401,-0.014450306072831154,0.35604503750801086,0.611005961894989,-0.03976953774690628,0.4393572211265564,0.555279016494751,-0.045681871473789215,0.40694984793663025,0.5483667850494385,-0.024233421310782433,0.38111332058906555,0.5631211996078491,-0.011446085758507252,0.34053564071655273,0.5890166163444519,-0.0636666789650917,0.40726223587989807,0.5479936003684998,-0.06755132973194122,0.38077542185783386,0.5422378182411194,-0.052271004766225815,0.3532005250453949,0.5539483428001404,-0.04009488970041275
6,0.2043406218290329,0.581579864025116,-7.033352176222252e-07,0.27366116642951965,0.5977961421012878,0.05821545794606209,0.34118562936782837,0.6083166599273682,0.06981931626796722,0.39478668570518494,0.6073471903800964,0.06787864118814468,0.4271942675113678,0.5927585363388062,0.06349693238735199,0.38144010305404663,0.6450669169425964,0.018996205180883408,0.46285170316696167,0.6000016331672668,0.008421861566603184,0.4422416687011719,0.5882751941680908,0.007657751906663179,0.4172602593898773,0.5950579643249512,0.009172447957098484,0.3672783076763153,0.6348194479942322,-0.018716895952820778,0.45801401138305664,0.5788928866386414,-0.026702988892793655,0.43026986718177795,0.5682794451713562,-0.016024624928832054,0.4032130241394043,0.5797998905181885,-0.009300708770751953,0.3506922721862793,0.6157239675521851,-0.051728468388319016,0.4396909475326538,0.5621261596679688,-0.053443439304828644,0.4069167971611023,0.5541909337043762,-0.02836565114557743,0.37892717123031616,0.5678868293762207,-0.01454461831599474,0.3310556709766388,0.5904204845428467,-0.0803215503692627,0.40362486243247986,0.5502078533172607,-0.07865749299526215,0.3759072422981262,0.5447273850440979,-0.05745311826467514,0.34617891907691956,0.5569669604301453,-0.04272906482219696
7,0.2030138075351715,0.5793361067771912,-7.22475306247361e-07,0.2759426236152649,0.5948113799095154,0.06513068079948425,0.3435802161693573,0.6047841310501099,0.07680182158946991,0.39705532789230347,0.6034644842147827,0.07316169887781143,0.42967721819877625,0.5891866087913513,0.06698695570230484,0.38858562707901,0.6416909694671631,0.022073844447731972,0.4669036865234375,0.5943670272827148,0.01280615758150816,0.4373343884944916,0.5839555263519287,0.013971894979476929,0.4118422865867615,0.5936019420623779,0.01526031643152237,0.37406641244888306,0.6330776810646057,-0.021291600540280342,0.4635017514228821,0.5753848552703857,-0.02936767227947712,0.42873722314834595,0.5657510161399841,-0.015626797452569008,0.4006861448287964,0.5792480111122131,-0.007500401232391596,0.35674265027046204,0.6155502796173096,-0.059421051293611526,0.4422415494918823,0.5595364570617676,-0.05790296196937561,0.4037800431251526,0.5519315600395203,-0.027053004130721092,0.3757407069206238,0.5678598880767822,-0.011361248791217804,0.33576273918151855,0.5922258496284485,-0.09318968653678894,0.40541067719459534,0.5499895215034485,-0.08877892792224884,0.3750768005847931,0.543677568435669,-0.0646219551563263,0.34517940878868103,0.5567015409469604,-0.04896143451333046
8,0.2027413696050644,0.5774564146995544,-7.480589374608826e-07,0.2824343740940094,0.5948013663291931,0.08333492279052734,0.35008668899536133,0.6057267785072327,0.09550999850034714,0.40200161933898926,0.6037218570709229,0.08862049877643585,0.43047642707824707,0.5907514691352844,0.07771145552396774,0.3943280875682831,0.6473345756530762,0.02440447174012661,0.4677566587924957,0.5980284810066223,0.022548958659172058,0.4332502484321594,0.5864397287368774,0.031680863350629807,0.40739601850509644,0.5957974791526794,0.036758288741111755,0.3781065344810486,0.6374866962432861,-0.029364828020334244,0.46452009677886963,0.5769091844558716,-0.02936810813844204,0.4238075911998749,0.5660825967788696,-0.0062593864277005196,0.3955070972442627,0.5803581476211548,0.006492582615464926,0.3593883216381073,0.6184052228927612,-0.07545506954193115,0.4433218836784363,0.5602357983589172,-0.06521367281675339,0.40053844451904297,0.5514012575149536,-0.026874098926782608,0.3710894286632538,0.5675009489059448,-0.009268170222640038,0.3385535776615143,0.5927705764770508,-0.11581608653068542,0.40514442324638367,0.5501191020011902,-0.10365493595600128,0.3727097809314728,0.5423120856285095,-0.07423873990774155,0.34089159965515137,0.5544948577880859,-0.057038575410842896
9,0.2018478512763977,0.5799404978752136,-7.408036708511645e-07,0.27812471985816956,0.5981729030609131,0.07062094658613205,0.3474922180175781,0.6089318990707397,0.08050215244293213,0.4020743668079376,0.6071223020553589,0.07345741987228394,0.43144720792770386,0.594330370426178,0.06333789229393005,0.3950946033000946,0.6479164361953735,0.01964464597404003,0.4694857597351074,0.5988176465034485,0.011537747457623482,0.4347032308578491,0.5876740217208862,0.015299376100301743,0.4087047874927521,0.598076343536377,0.017581168562173843,0.37962961196899414,0.6386104226112366,-0.02864152565598488,0.4643605649471283,0.5775678753852844,-0.033363208174705505,0.4250524044036865,0.5672615170478821,-0.014520631171762943,0.3967764377593994,0.5818962454795837,-0.00397467752918601,0.36043813824653625,0.6197581887245178,-0.07109737396240234,0.44299229979515076,0.5605028867721558,-0.06666425615549088,0.4013385772705078,0.5521047711372375,-0.03145994618535042,0.37267011404037476,0.5686714053153992,-0.014401755295693874,0.3380649983882904,0.5945042371749878,-0.10899531096220016,0.4050159752368927,0.5499716401100159,-0.10282199829816818,0.37352070212364197,0.5427157878875732,-0.07660683244466782,0.3432174623012543,0.5553150773048401,-0.06027771532535553
